71.00	23.41	100.53
51.00	107.39	104.44
115.00	21.45	23.87
53.00	38.54	58.54
54.00	62.47	121.53
77.00	50.75	29.24
119.00	99.09	131.78
57.00	101.04	48.29
50.00	64.42	53.17
48.00	52.21	99.07
37.00	80.54	105.90
105.00	97.62	113.23
50.00	83.95	57.56
85.00	34.15	47.80
80.00	86.88	125.43
113.00	54.17	19.48
64.00	72.72	102.48
64.00	49.29	49.75
82.00	95.67	103.46
110.00	71.26	61.96
114.00	88.35	48.77
83.00	25.85	120.55
58.00	37.57	94.67
89.00	110.32	105.41
67.00	60.52	39.50
54.00	88.84	115.18
92.00	57.10	132.27
54.00	48.31	115.67
119.00	109.83	122.99
60.00	25.36	67.33
123.00	91.28	100.53
47.00	93.72	97.60
69.00	82.49	103.95
77.00	67.35	46.82
74.00	73.21	55.61
93.00	84.93	114.69
78.00	78.09	36.08
94.00	57.59	42.91
105.00	88.35	104.93
105.00	98.11	103.46
85.00	76.14	112.74
87.00	88.84	47.31
113.00	79.07	54.63
63.00	27.80	91.25
118.00	87.37	143.50
60.00	77.12	113.23
107.00	91.28	124.95
60.00	62.96	101.02
82.00	44.40	49.75
76.00	74.19	122.02
74.00	80.05	48.29
69.00	98.60	112.25
121.00	97.14	53.66
81.00	87.86	96.14
78.00	58.56	119.57
112.00	92.25	38.03
127.00	104.95	115.18
66.00	33.17	102.48
109.00	78.58	112.25
64.00	87.86	44.38
64.00	39.03	110.79
72.00	67.84	112.74
97.00	77.61	121.04
116.00	88.84	59.52
107.00	108.37	109.32
80.00	68.82	129.34
50.00	58.56	112.74
75.00	33.17	56.10
82.00	60.52	26.80
44.00	70.28	103.46
64.00	91.77	56.10
64.00	99.58	97.60
113.00	78.58	102.00
96.00	35.12	36.57
127.00	101.04	100.53
102.00	60.03	31.20
52.00	49.77	42.43
93.00	106.41	118.11
114.00	36.59	21.43
74.00	45.38	37.54
81.00	49.77	126.41
46.00	73.21	59.03
43.00	95.67	109.81
84.00	94.70	119.57
66.00	70.77	31.20
89.00	89.81	108.34
76.00	76.14	104.93
95.00	93.23	108.34
85.00	76.63	107.86
77.00	56.61	49.26
85.00	84.93	110.79
94.00	71.26	50.24
76.00	62.96	103.95
61.00	68.33	54.63
59.00	73.21	51.70
83.00	90.79	103.46
68.00	72.72	108.83
62.00	76.63	106.88
64.00	67.84	104.44
67.00	72.23	47.80
