76.00	71.93	102.75
84.00	35.60	64.08
56.00	87.16	57.05
120.00	73.10	68.77
76.00	39.12	102.75
120.00	84.82	96.89
84.00	62.56	48.84
108.00	70.76	117.99
74.00	97.71	101.58
108.00	93.02	55.88
60.00	66.07	60.56
68.00	80.13	41.81
52.00	78.96	112.13
60.00	56.70	103.92
92.00	85.99	98.06
92.00	77.79	108.61
66.00	82.48	103.92
64.00	76.62	53.53
76.00	59.04	60.56
106.00	80.13	61.73
98.00	33.26	55.88
106.00	63.73	48.84
112.00	67.24	35.95
64.00	85.99	69.94
78.00	84.82	51.19
108.00	89.51	105.09
78.00	93.02	60.56
48.00	74.27	67.59
98.00	98.88	98.06
56.00	70.76	102.75
90.00	84.82	67.59
62.00	49.66	62.91
52.00	90.68	107.44
80.00	62.56	110.95
72.00	76.62	114.47
60.00	66.07	48.84
86.00	89.51	110.95
88.00	57.87	38.30
66.00	75.45	59.39
100.00	81.31	99.24
74.00	87.16	98.06
96.00	73.10	52.36
94.00	69.59	60.56
82.00	69.59	55.88
78.00	83.65	102.75
92.00	77.79	57.05
100.00	74.27	59.39
74.00	77.79	103.92
86.00	68.41	102.75
74.00	70.76	59.39
100.00	68.41	46.50
64.00	66.07	103.92
76.00	60.21	105.09
84.00	89.51	96.89
86.00	62.56	57.05
110.00	84.82	98.06
102.00	89.51	99.24
74.00	77.79	55.88
100.00	84.82	103.92
88.00	82.48	105.09
80.00	77.79	61.73
64.00	76.62	47.67
68.00	81.31	61.73
76.00	66.07	105.09
62.00	77.79	100.41
100.00	76.62	112.13
58.00	78.96	58.22
90.00	62.56	113.30
74.00	78.96	47.67
102.00	70.76	113.30
78.00	89.51	105.09
54.00	87.16	50.02
92.00	82.48	60.56
92.00	42.63	59.39
50.00	66.07	61.73
74.00	64.90	59.39
64.00	77.79	107.44
116.00	82.48	61.73
102.00	56.70	125.02
118.00	76.62	64.08
58.00	73.10	62.91
82.00	81.31	57.05
108.00	67.24	57.05
82.00	73.10	109.78
50.00	77.79	100.41
114.00	80.13	106.27
56.00	85.99	103.92
106.00	73.10	107.44
106.00	74.27	67.59
56.00	80.13	48.84
72.00	71.93	108.61
78.00	88.34	45.33
94.00	40.29	51.19
100.00	85.99	59.39
100.00	77.79	105.09
110.00	70.76	42.98
92.00	88.34	103.92
122.00	88.34	59.39
114.00	94.20	98.06
74.00	81.31	108.61
112.00	82.48	120.33
90.00	95.37	96.89
68.00	95.37	94.55
80.00	83.65	62.91
100.00	69.59	40.64
122.00	91.85	102.75
74.00	73.10	46.50
