41.00	85.35	67.30
97.25	65.55	59.05
58.50	99.10	103.05
52.25	51.25	103.60
59.75	35.30	59.05
61.00	77.65	28.25
74.75	87.55	64.55
76.00	86.45	125.60
63.50	41.35	106.35
63.50	57.30	106.35
72.25	99.65	62.90
83.50	33.65	49.70
113.50	73.80	130.55
89.75	81.50	66.75
63.50	99.65	116.80
99.75	83.15	120.65
42.25	91.95	111.30
34.75	88.65	98.10
37.25	85.90	100.30
44.75	55.10	94.80
58.50	80.40	126.70
56.00	74.90	32.65
26.00	85.35	60.15
73.50	58.95	29.35
38.50	96.90	49.70
43.50	85.35	37.60
81.00	83.15	67.30
102.25	88.10	44.75
118.50	96.35	56.30
76.00	68.85	42.00
124.75	90.85	60.70
74.75	39.15	111.30
58.50	95.25	44.75
64.75	38.05	100.30
69.75	43.00	109.65
36.00	67.75	51.35
106.00	68.85	55.20
34.75	76.55	100.85
66.00	59.50	122.30
98.50	72.15	120.65
62.25	87.55	123.40
79.75	96.90	109.10
98.50	67.20	27.70
106.00	82.60	34.30
111.00	85.90	122.30
47.25	50.70	103.05
53.50	74.35	120.10
107.25	86.45	57.95
78.50	95.25	107.45
71.00	46.85	124.50
79.75	74.35	55.20
98.50	58.95	34.30
73.50	42.45	112.40
48.50	85.90	60.70
66.00	35.85	45.30
64.75	56.75	106.90
116.00	72.70	131.10
81.00	78.20	131.10
87.25	105.70	54.10
89.75	98.55	103.60
59.75	65.55	37.05
72.25	45.75	32.65
74.75	49.60	114.60
44.75	76.00	59.05
87.25	99.10	44.20
64.75	79.30	127.25
99.75	67.75	55.20
91.00	33.10	41.45
61.00	64.45	125.60
62.25	58.95	128.35
94.75	96.90	51.90
91.00	86.45	55.75
87.25	93.60	50.80
113.50	93.60	28.80
94.75	38.05	33.75
98.50	91.40	44.20
47.25	56.75	100.30
42.25	57.85	51.90
98.50	85.35	44.20
82.25	66.65	28.80
27.25	87.55	97.55
107.25	97.45	110.75
72.25	99.65	62.90
74.75	50.15	35.40
79.75	90.85	33.75
93.50	102.95	53.55
102.25	71.60	135.50
62.25	84.25	58.50
37.25	85.90	100.30
91.00	33.65	45.30
58.50	46.30	38.70
99.75	79.30	64.55
61.00	84.25	46.95
98.50	58.95	136.60
46.00	98.55	54.65
42.25	89.20	97.00
104.75	83.15	117.35
32.25	71.60	95.35
86.00	72.70	50.80
66.00	98.00	105.80
62.25	96.35	44.20
119.75	88.10	105.25
63.50	66.10	122.30
66.00	56.75	132.20
44.75	61.70	53.00
58.50	95.80	96.45
57.25	87.00	116.25
107.25	93.05	100.30
52.25	81.50	127.25
57.25	98.00	56.30
63.50	47.40	34.85
88.50	46.85	53.55
43.50	96.35	44.20
103.50	94.70	101.95
37.25	85.35	107.45
67.25	55.65	44.75
29.75	89.20	54.10
92.25	81.50	35.95
87.25	77.65	36.50
49.75	93.05	55.75
86.00	102.95	104.15
74.75	88.65	106.90
101.00	78.75	133.30
74.75	67.20	119.55
108.50	92.50	35.95
64.75	101.85	57.40
61.00	82.05	117.90
69.75	99.10	40.90
53.50	67.20	104.70
111.00	78.75	113.50
67.25	93.05	119.55
53.50	47.40	114.05
64.75	80.95	113.50
88.50	94.15	53.55
63.50	46.85	115.15
47.25	68.30	38.70
102.25	98.55	121.20
77.25	89.75	114.05
61.00	104.05	55.20
49.75	74.90	104.70
49.75	64.45	117.35
72.25	38.05	107.45
66.00	71.60	126.70
92.25	97.45	116.80
36.00	84.25	51.90
101.00	92.50	36.50
43.50	90.85	100.85
102.25	70.50	33.20
48.50	55.10	100.85
79.75	90.85	61.25
73.50	94.70	48.60
44.75	80.95	102.50
24.75	85.35	59.60
94.75	80.40	124.50
93.50	98.55	99.20
64.75	95.25	63.45
33.50	87.55	113.50
77.25	100.20	108.55
46.00	62.80	45.85
91.00	82.60	32.65
73.50	81.50	128.90
53.50	55.65	100.85
109.75	88.65	45.30
93.50	72.15	60.70
106.00	82.60	24.95
36.00	67.20	118.45
47.25	54.00	43.10
91.00	99.65	108.55
87.25	85.90	44.75
94.75	104.05	48.05
71.00	43.55	119.00
64.75	90.85	38.70
79.75	62.80	28.80
84.75	91.40	120.65
72.25	41.90	111.30
56.00	85.90	46.40
88.50	79.85	62.35
62.25	58.95	47.50
76.00	94.70	59.60
106.00	68.85	55.20
101.00	88.10	45.30
108.50	99.65	46.95
112.25	94.15	44.20
97.25	78.75	45.85
23.50	87.00	103.05
23.50	84.80	59.60
38.50	66.10	100.85
53.50	87.55	34.30
28.50	91.40	51.35
64.75	41.35	36.50
59.75	92.50	56.85
