107.00	55.78	137.25
63.00	88.59	108.34
113.00	55.00	22.41
55.00	56.56	109.91
101.00	83.12	131.00
103.00	32.34	123.19
131.00	82.34	67.72
83.00	69.84	36.47
55.00	48.75	65.38
99.00	72.97	113.81
113.00	41.72	40.38
57.00	71.41	125.53
117.00	92.50	120.06
49.00	74.53	102.09
81.00	58.91	121.62
91.00	58.12	64.59
77.00	43.28	114.59
71.00	57.34	48.19
79.00	41.72	48.97
35.00	65.16	68.50
67.00	76.09	111.47
99.00	71.41	50.53
93.00	77.66	67.72
101.00	46.41	130.22
113.00	69.84	38.03
51.00	62.81	57.56
65.00	81.56	54.44
91.00	69.84	124.75
119.00	83.12	111.47
39.00	80.78	113.03
37.00	74.53	58.34
93.00	58.12	38.81
99.00	87.81	45.84
63.00	90.16	120.84
83.00	88.59	63.03
63.00	87.03	38.81
59.00	41.72	74.75
103.00	71.41	135.69
107.00	34.69	63.03
85.00	69.84	65.38
75.00	69.06	115.38
71.00	65.16	59.12
83.00	65.94	43.50
85.00	76.09	118.50
87.00	80.00	109.12
69.00	56.56	56.00
55.00	69.06	111.47
71.00	55.78	63.81
89.00	75.31	59.91
57.00	65.16	65.38
77.00	70.62	52.88
79.00	61.25	113.03
77.00	76.88	72.41
99.00	63.59	133.34
35.00	80.00	95.84
89.00	55.00	127.88
37.00	64.38	102.88
93.00	61.25	56.00
127.00	88.59	63.03
65.00	88.59	58.34
33.00	72.19	111.47
97.00	46.41	52.88
45.00	72.19	65.38
93.00	77.66	125.53
79.00	76.09	43.50
111.00	76.09	42.72
75.00	47.19	56.00
51.00	55.00	60.69
83.00	78.44	52.88
99.00	52.66	48.19
115.00	53.44	31.00
103.00	66.72	44.28
71.00	44.06	64.59
57.00	76.88	47.41
97.00	41.72	59.12
109.00	40.16	50.53
101.00	86.25	66.94
73.00	81.56	65.38
55.00	45.62	113.81
101.00	66.72	60.69
65.00	83.12	116.16
89.00	89.38	54.44
79.00	84.69	48.19
59.00	73.75	55.22
83.00	81.56	37.25
95.00	50.31	40.38
87.00	72.97	27.88
95.00	55.00	29.44
77.00	38.59	76.31
97.00	94.06	116.94
101.00	76.88	34.12
101.00	44.84	34.91
99.00	100.31	52.09
63.00	72.97	35.69
83.00	37.03	62.25
75.00	52.66	39.59
61.00	55.00	123.19
103.00	75.31	132.56
75.00	75.31	114.59
81.00	75.31	63.03
