110.00	55.00	136.86
64.00	87.81	107.95
124.00	53.44	20.84
56.00	55.78	108.34
103.00	82.34	131.00
104.00	31.95	122.02
136.00	80.78	67.72
88.00	70.62	36.47
56.00	47.97	64.98
104.00	71.41	113.42
119.00	42.89	38.81
57.00	71.02	125.14
123.00	90.55	120.84
50.00	74.14	101.70
83.00	57.73	120.84
95.00	57.34	64.59
78.00	42.89	113.03
73.00	56.56	47.41
81.00	40.55	47.80
36.00	65.16	68.50
69.00	75.31	110.69
105.00	71.02	50.14
98.00	76.88	67.72
103.00	46.02	129.44
125.00	69.06	38.03
52.00	62.42	56.78
68.00	81.56	54.05
93.00	69.06	124.36
127.00	80.39	111.47
38.00	80.78	113.03
37.00	74.53	57.95
97.00	58.91	38.42
106.00	88.98	45.45
63.00	90.16	120.84
89.00	88.59	63.42
66.00	87.42	38.03
60.00	40.94	75.14
105.00	71.02	135.30
110.00	34.69	62.64
89.00	69.45	65.77
77.00	68.28	114.59
74.00	65.16	58.73
88.00	66.33	43.11
87.00	75.31	117.72
90.00	79.22	108.34
72.00	55.78	55.61
57.00	68.28	110.30
73.00	55.39	63.42
94.00	74.14	59.91
60.00	64.77	64.59
81.00	70.23	52.88
82.00	60.86	111.86
80.00	76.48	72.41
101.00	63.20	132.56
35.00	80.00	95.84
91.00	54.22	127.09
37.00	64.38	102.48
97.00	60.86	56.00
132.00	87.42	63.03
69.00	88.98	58.34
32.00	71.80	111.08
100.00	46.41	51.70
47.00	72.19	64.59
95.00	76.88	125.14
84.00	76.88	43.11
122.00	74.92	43.11
77.00	46.41	55.22
53.00	54.61	60.30
89.00	78.05	52.88
103.00	53.05	47.41
126.00	52.27	30.61
110.00	67.11	43.89
72.00	43.28	64.59
59.00	76.48	46.62
100.00	41.33	58.34
113.00	40.16	48.97
106.00	85.86	66.55
77.00	81.56	65.38
55.00	44.84	113.03
107.00	66.33	60.69
66.00	82.34	115.38
96.00	89.77	54.83
85.00	85.86	47.80
62.00	73.36	54.83
89.00	82.73	36.86
99.00	50.31	39.20
92.00	74.53	28.27
100.00	56.17	29.05
78.00	37.42	77.09
100.00	93.67	117.33
108.00	77.66	33.73
104.00	45.62	34.12
107.00	100.70	52.09
65.00	72.58	34.52
85.00	35.86	61.86
77.00	51.48	38.03
62.00	54.22	122.41
105.00	74.92	132.17
77.00	74.53	113.81
85.00	74.53	63.03
