77.00	71.34	102.16
85.00	35.60	62.32
57.00	87.75	57.05
126.00	70.17	68.77
77.00	39.12	100.99
125.00	82.48	96.31
87.00	64.31	47.67
112.00	67.83	116.81
74.00	97.71	102.16
116.00	90.68	56.46
60.00	67.24	59.98
69.00	81.31	41.81
51.00	77.79	112.13
60.00	55.52	102.16
94.00	84.82	97.48
95.00	75.45	107.44
67.00	81.89	103.34
65.00	77.79	52.95
78.00	60.21	59.39
113.00	77.79	62.32
101.00	33.84	54.12
115.00	59.63	49.43
121.00	63.73	35.37
65.00	86.58	69.94
79.00	85.99	50.60
113.00	87.16	105.09
79.00	93.61	60.56
48.00	75.45	66.42
100.00	98.30	98.06
56.00	69.59	101.58
95.00	84.82	67.01
61.00	50.84	61.73
51.00	90.68	108.02
80.00	61.97	110.37
72.00	75.45	113.88
59.00	67.24	47.09
88.00	88.34	110.95
92.00	60.21	37.13
67.00	76.62	58.81
104.00	79.55	99.24
75.00	86.58	98.06
103.00	71.93	52.36
99.00	69.00	60.56
85.00	70.17	55.29
79.00	83.06	102.16
97.00	77.79	56.46
106.00	72.52	59.98
75.00	77.20	103.34
89.00	67.24	100.99
76.00	71.34	58.22
108.00	66.07	47.09
65.00	65.49	102.16
77.00	59.63	103.92
85.00	89.51	96.31
90.00	63.14	55.88
115.00	82.48	98.06
106.00	88.34	99.24
75.00	78.96	55.29
104.00	82.48	103.34
90.00	81.31	103.92
83.00	78.96	61.15
65.00	77.79	47.09
69.00	81.89	61.73
77.00	65.49	103.92
63.00	76.62	99.82
104.00	73.69	110.95
59.00	80.13	57.63
94.00	59.63	112.13
75.00	79.55	47.67
106.00	67.83	111.54
79.00	88.92	105.09
55.00	88.34	50.02
98.00	81.89	60.56
95.00	43.22	57.63
49.00	67.24	60.56
76.00	66.07	58.22
64.00	77.20	106.85
123.00	78.96	62.91
106.00	54.35	123.84
125.00	72.52	64.66
59.00	74.27	62.32
86.00	81.89	56.46
117.00	63.14	57.63
83.00	72.52	109.20
50.00	77.20	99.82
119.00	77.20	105.68
56.00	85.41	103.92
110.00	70.17	105.68
112.00	71.34	68.77
57.00	81.31	48.84
73.00	70.76	107.44
79.00	89.51	45.91
100.00	37.95	48.84
107.00	84.82	59.39
104.00	75.45	103.92
119.00	67.24	42.98
94.00	87.16	103.92
131.00	85.41	60.56
119.00	93.02	98.65
75.00	80.13	108.02
117.00	79.55	121.50
92.00	94.78	96.89
68.00	95.37	94.55
83.00	84.24	62.32
108.00	67.24	41.23
127.00	90.68	103.92
75.00	74.27	45.91
