96.00	22.75	56.33
25.00	77.24	51.94
87.00	29.78	114.78
124.00	75.05	59.41
67.00	51.32	50.18
117.00	37.69	28.64
48.00	46.04	104.23
74.00	82.96	31.28
68.00	75.49	65.56
80.00	92.19	50.62
85.00	73.73	48.86
76.00	58.35	110.38
33.00	86.03	109.94
43.00	61.86	59.41
90.00	38.13	130.60
72.00	61.42	32.16
72.00	28.90	96.76
59.00	35.50	62.04
39.00	64.94	116.54
89.00	62.30	54.57
76.00	43.85	108.19
45.00	84.71	95.00
123.00	25.83	36.99
51.00	88.23	121.81
106.00	65.38	30.84
58.00	81.20	54.57
64.00	82.52	109.50
88.00	52.63	39.19
68.00	70.65	116.10
33.00	67.58	40.07
54.00	81.64	41.39
30.00	72.85	68.20
91.00	31.54	38.75
68.00	62.30	102.47
66.00	67.14	54.13
86.00	55.71	47.98
99.00	70.21	56.33
56.00	55.71	106.87
44.00	75.93	100.71
54.00	65.38	109.06
86.00	50.00	130.16
70.00	59.67	44.03
80.00	69.77	123.57
84.00	46.48	45.78
98.00	68.46	39.63
82.00	60.98	118.29
80.00	75.93	100.28
105.00	42.09	40.95
62.00	73.29	47.10
114.00	66.26	63.36
74.00	70.65	107.31
19.00	65.82	62.04
61.00	82.52	100.71
43.00	70.65	51.06
68.00	51.32	114.78
64.00	68.89	36.55
91.00	77.24	37.43
70.00	50.88	102.91
117.00	50.44	22.05
52.00	57.47	116.10
62.00	90.43	46.66
87.00	82.52	44.90
80.00	41.21	122.25
79.00	34.18	104.67
84.00	89.99	112.58
111.00	30.66	50.18
60.00	44.72	56.33
117.00	34.18	39.63
79.00	87.35	58.53
33.00	66.26	106.43
49.00	74.61	59.85
39.00	54.83	48.86
94.00	49.12	29.96
76.00	35.06	53.25
41.00	76.37	109.50
34.00	85.15	57.21
58.00	43.85	44.46
44.00	50.88	56.77
75.00	70.21	29.08
75.00	30.22	60.29
117.00	23.63	51.94
78.00	89.99	35.68
84.00	41.21	38.31
49.00	66.26	124.88
53.00	76.37	122.25
32.00	64.06	68.63
66.00	59.23	124.01
66.00	49.12	126.64
69.00	51.32	29.08
62.00	39.45	101.59
52.00	51.76	39.19
88.00	72.41	53.25
76.00	64.94	100.28
72.00	67.14	50.18
99.00	74.61	49.74
87.00	64.94	51.06
64.00	64.50	106.87
84.00	60.11	51.06
62.00	56.15	100.28
70.00	60.11	51.50
