95.00	23.63	57.65
25.00	77.24	52.37
87.00	30.66	115.66
115.00	76.37	60.29
65.00	50.88	51.50
113.00	37.69	29.52
47.00	47.36	105.11
69.00	81.64	31.28
65.00	75.49	66.44
73.00	91.31	51.50
79.00	73.73	48.86
75.00	59.67	111.26
33.00	86.03	109.50
41.00	62.30	60.29
89.00	39.45	131.48
69.00	60.54	33.04
71.00	29.78	98.96
59.00	35.94	62.92
39.00	65.82	116.54
85.00	62.30	55.01
75.00	44.72	109.50
45.00	85.15	95.44
119.00	25.39	37.43
51.00	88.67	120.93
97.00	64.94	31.28
55.00	80.76	55.01
63.00	83.40	109.50
85.00	51.76	40.07
67.00	71.97	116.54
33.00	67.58	40.95
51.00	80.76	41.83
29.00	72.85	68.20
89.00	31.54	40.95
67.00	63.18	103.35
63.00	66.70	55.01
83.00	55.27	48.86
93.00	71.09	56.77
55.00	57.03	107.75
43.00	77.24	100.71
53.00	66.70	109.50
85.00	51.76	130.60
67.00	59.67	45.34
79.00	71.09	123.57
81.00	46.48	47.10
91.00	68.46	40.07
81.00	63.18	119.17
79.00	77.24	100.71
101.00	42.09	41.83
59.00	72.85	47.98
107.00	68.46	63.80
73.00	71.97	107.75
19.00	65.82	62.04
61.00	83.40	100.71
41.00	71.09	51.50
67.00	52.63	115.66
61.00	68.46	37.43
85.00	77.24	37.43
69.00	51.76	104.23
109.00	50.88	23.37
51.00	58.79	116.54
57.00	89.55	46.22
81.00	82.52	45.34
79.00	42.97	123.57
77.00	35.06	106.87
83.00	90.43	112.14
107.00	31.54	50.62
59.00	44.72	58.53
113.00	34.18	40.07
73.00	86.91	59.41
33.00	66.70	106.87
47.00	74.61	60.29
39.00	55.27	49.74
91.00	47.36	31.28
75.00	35.06	55.01
41.00	77.24	109.50
33.00	85.15	57.65
57.00	43.85	46.22
43.00	51.76	57.65
71.00	69.33	29.52
75.00	29.78	62.92
115.00	23.63	52.37
71.00	88.67	36.55
81.00	41.21	40.07
49.00	67.58	124.45
53.00	77.24	121.81
31.00	64.06	69.07
65.00	60.54	124.45
65.00	50.88	127.08
67.00	50.88	31.28
61.00	40.33	103.35
51.00	51.76	40.95
83.00	72.85	53.25
75.00	65.82	100.71
69.00	66.70	50.62
93.00	75.49	49.74
83.00	64.94	51.50
63.00	65.82	107.75
81.00	59.67	51.50
61.00	57.03	101.59
67.00	59.67	52.37
