97.00	22.31	55.89
26.00	77.24	51.50
89.00	29.34	113.90
127.00	74.17	58.97
68.00	50.44	49.74
119.00	38.13	27.77
48.00	46.04	103.79
75.00	82.96	30.84
69.00	75.05	65.56
82.00	92.62	50.18
86.00	72.85	48.86
77.00	58.35	110.82
33.00	86.03	109.94
43.00	61.42	59.41
91.00	36.81	129.72
73.00	60.98	31.72
72.00	28.90	96.76
60.00	35.06	62.04
39.00	64.50	116.54
90.00	61.42	54.57
76.00	43.85	108.19
45.00	84.28	94.56
124.00	26.27	37.43
51.00	88.23	121.81
109.00	64.94	30.40
59.00	80.76	54.57
64.00	82.52	109.50
90.00	52.20	38.75
68.00	70.65	116.10
34.00	67.14	39.19
55.00	81.20	41.39
30.00	73.29	68.20
93.00	31.10	38.31
69.00	62.30	102.47
67.00	66.70	54.13
88.00	55.27	47.98
100.00	69.33	56.77
56.00	55.71	106.87
44.00	75.93	99.84
54.00	65.38	108.62
87.00	49.12	130.16
71.00	59.67	44.03
80.00	68.89	123.13
85.00	46.04	45.78
100.00	67.58	39.63
83.00	60.54	117.85
81.00	75.93	100.28
106.00	42.53	40.07
63.00	72.85	47.54
115.00	66.26	62.92
75.00	70.65	107.31
19.00	65.82	61.60
62.00	82.52	100.28
43.00	70.65	50.62
68.00	51.32	114.78
65.00	68.46	36.55
94.00	76.80	37.43
71.00	50.44	102.91
119.00	50.88	22.05
52.00	57.47	116.10
63.00	90.43	46.66
90.00	82.08	44.90
81.00	41.21	122.69
79.00	33.74	104.67
84.00	89.55	112.58
112.00	31.10	48.86
61.00	44.29	57.21
118.00	35.06	38.75
80.00	87.35	58.53
34.00	65.82	106.43
50.00	74.17	59.85
40.00	54.39	48.42
96.00	48.68	29.52
77.00	34.62	53.25
41.00	76.37	109.50
35.00	85.15	57.21
59.00	43.41	44.46
45.00	50.44	56.33
76.00	70.21	29.08
77.00	28.90	61.60
118.00	24.07	50.18
80.00	89.11	35.24
85.00	41.21	38.31
49.00	66.26	124.88
54.00	75.93	121.81
33.00	64.06	68.63
66.00	58.79	124.01
66.00	49.12	126.64
70.00	50.88	29.08
62.00	39.45	102.03
53.00	51.32	39.19
90.00	71.53	53.25
77.00	64.94	100.28
73.00	66.70	50.18
101.00	73.73	49.74
88.00	64.50	51.50
65.00	64.50	106.87
86.00	59.23	51.06
63.00	56.15	99.84
71.00	59.67	51.50
