68.25	94.12	113.30
34.50	77.88	127.80
125.75	109.20	40.80
57.00	84.84	46.02
53.25	47.72	101.12
30.75	68.02	65.74
53.25	95.86	109.24
28.25	77.30	66.32
72.00	103.40	102.86
94.50	106.88	48.92
83.25	95.28	126.06
33.25	79.62	65.16
32.00	77.88	124.32
95.75	23.94	116.20
107.00	92.38	32.68
74.50	51.78	139.98
35.75	59.32	52.40
99.50	84.84	35.58
58.25	88.90	46.02
53.25	49.46	120.84
93.25	94.70	113.30
23.25	83.68	52.40
28.25	84.26	57.04
85.75	46.56	26.30
80.75	34.38	66.90
73.25	38.44	113.30
92.00	98.76	33.26
89.50	95.28	126.64
95.75	43.08	24.56
53.25	55.26	44.28
88.25	76.14	69.22
77.00	86.58	128.38
63.25	54.10	44.86
95.75	69.76	28.04
80.75	84.84	25.14
92.00	42.50	119.68
35.75	68.60	109.24
38.25	73.82	102.28
77.00	39.60	57.04
70.75	97.60	45.44
105.75	101.08	58.78
97.00	74.98	51.82
92.00	91.80	29.20
29.50	70.34	61.10
32.00	79.04	49.50
33.25	73.82	66.32
97.00	52.94	43.70
110.75	35.54	39.64
87.00	25.68	97.06
38.25	73.24	59.94
90.75	93.54	50.66
35.75	63.96	66.32
37.00	64.54	64.58
84.50	36.70	36.16
57.00	99.34	120.26
85.75	37.86	120.84
93.25	50.62	122.58
79.50	51.78	53.56
92.00	101.08	123.16
48.25	92.38	50.08
92.00	41.92	48.34
119.50	97.60	58.20
103.25	33.22	33.84
33.25	70.34	126.06
60.75	80.20	37.32
60.75	63.38	59.94
88.25	95.28	117.94
80.75	69.18	124.90
97.00	32.64	39.06
60.75	92.96	35.58
45.75	86.58	126.64
33.25	71.50	117.94
94.50	66.86	121.42
62.00	67.44	29.20
77.00	89.48	46.02
102.00	30.90	53.56
77.00	63.38	141.14
109.50	70.92	47.76
88.25	55.26	51.82
79.50	59.32	40.80
98.25	85.42	38.48
104.50	86.58	109.82
123.25	96.44	128.96
19.50	76.14	67.48
103.25	72.66	126.06
82.00	43.08	46.60
123.25	53.52	137.66
74.50	92.38	119.10
69.50	79.04	68.64
97.00	69.18	139.98
47.00	88.32	68.64
70.75	77.30	136.50
107.00	26.26	57.62
78.25	94.12	55.30
100.75	73.24	58.78
92.00	48.88	134.76
79.50	48.30	118.52
49.50	98.18	119.68
85.75	84.26	39.06
33.25	82.52	119.10
83.25	55.84	133.60
85.75	55.84	23.98
92.00	98.76	33.26
105.75	87.16	23.98
120.75	74.98	14.70
94.50	64.54	141.72
79.50	88.32	34.42
109.50	32.06	58.20
79.50	38.44	55.30
24.50	67.44	61.10
37.00	68.60	110.98
103.25	60.48	139.98
70.75	69.18	28.62
100.75	26.84	53.56
45.75	59.90	107.50
77.00	69.18	23.98
83.25	81.94	111.56
25.75	87.74	57.62
82.00	97.02	50.08
59.50	97.60	62.26
28.25	70.92	50.66
70.75	65.12	37.32
44.50	94.70	39.06
37.00	74.40	98.80
45.75	55.26	55.88
39.50	70.34	128.96
44.50	51.78	108.08
28.25	70.92	103.44
83.25	61.06	38.48
52.00	91.80	61.10
75.75	48.88	120.26
88.25	81.94	28.04
72.00	86.58	124.32
75.75	43.66	130.70
67.00	100.50	52.40
37.00	75.56	121.42
70.75	64.54	126.06
102.00	81.36	26.88
104.50	44.24	25.14
50.75	58.74	121.42
45.75	77.88	117.94
78.25	86.00	128.38
84.50	36.70	36.16
64.50	55.26	47.76
45.75	86.58	126.64
112.00	94.12	25.72
