102.25	99.93	118.15
114.75	95.56	59.95
57.25	97.50	56.07
116.00	74.22	55.58
69.75	81.98	46.37
53.50	100.41	57.04
79.75	67.92	36.18
57.25	73.74	123.48
122.25	90.71	22.60
123.50	85.38	61.89
111.00	88.77	129.30
124.75	84.89	53.16
46.00	79.56	68.68
98.50	71.80	43.46
62.25	97.50	116.21
34.75	78.10	65.28
117.25	87.32	28.91
98.50	83.92	106.02
123.50	95.56	44.91
73.50	84.89	133.67
44.75	97.50	58.49
108.50	68.40	139.00
118.50	85.86	47.34
78.50	105.26	115.24
91.00	97.50	50.73
87.25	98.96	120.57
72.25	102.35	114.27
51.00	96.53	52.19
82.25	43.67	36.67
129.75	93.14	58.98
68.50	83.92	47.34
103.50	69.86	31.33
81.00	95.56	59.95
101.00	71.80	24.06
122.25	97.02	117.18
52.25	76.65	63.83
37.25	84.89	51.22
123.50	98.96	36.67
92.25	102.35	49.28
98.50	99.44	45.40
93.50	83.92	47.82
46.00	63.07	108.93
39.75	77.13	106.51
72.25	79.07	28.91
82.25	82.47	133.67
89.75	57.73	35.21
102.25	87.32	132.21
89.75	64.04	50.73
79.75	98.96	63.34
47.25	96.05	50.73
84.75	59.19	128.82
63.50	92.65	54.61
77.25	79.56	39.09
88.50	90.23	126.39
91.00	80.53	34.24
48.50	73.25	107.96
82.25	102.84	56.55
112.25	66.95	139.00
92.25	84.89	34.73
68.50	90.23	71.59
72.25	84.41	119.12
106.00	69.37	44.91
32.25	78.59	65.77
102.25	57.73	22.60
61.00	58.70	38.12
118.50	93.62	42.97
79.75	70.83	43.46
94.75	72.77	140.94
97.25	84.41	106.02
68.50	96.53	41.52
44.75	88.77	109.90
84.75	96.05	114.75
106.00	98.47	114.27
57.25	64.52	109.90
104.75	96.05	31.82
102.25	99.93	118.15
114.75	95.56	59.95
57.25	97.50	56.07
116.00	74.22	55.58
69.75	81.98	46.37
53.50	100.41	57.04
79.75	67.92	36.18
57.25	73.74	123.48
122.25	90.71	22.60
123.50	85.38	61.89
111.00	88.77	129.30
124.75	84.89	53.16
46.00	79.56	68.68
98.50	71.80	43.46
62.25	97.50	116.21
34.75	78.10	65.28
117.25	87.32	28.91
98.50	83.92	106.02
123.50	95.56	44.91
73.50	84.89	133.67
44.75	97.50	58.49
108.50	68.40	139.00
118.50	85.86	47.34
78.50	105.26	115.24
91.00	97.50	50.73
87.25	98.96	120.57
72.25	102.35	114.27
51.00	96.53	52.19
82.25	43.67	36.67
129.75	93.14	58.98
68.50	83.92	47.34
